अरे यार तना में का होई अना में तो आधा बच्चा मन के घलो खाना नहीं,Half of the children also eat food.,
अक्षय तना सारा पैसा कहां से आ जीवेश,"No Akshay, where did all the money come from?",
फाउंडेशन की तरफ मन हमार वीडियो में दे खुद से कॉल करी और बहुत साल से अनाथ लेखा और बेरोजगार मन के मदद करते,"On behalf of the Foundation, in our video, I called myself and spent many years orphaned accounts and unemployed people.",
और साथ ही साथ समाज सेवा के भी काम करते,Bharti Verma Didi's organization used to help as well as do social service work.,
यह भारती वर्मा दीदी की संस्था है यह सब कमाले मोहिनी के काहे कि संस्था मोहिनी घला जुड़े,All this is earned by Mohini or the organization Mohini also,
चल अच्छा है बचा मन के दो तीन हफ्ता के तो खाना जाही,It's good to stay connected. The remaining two to three weeks will be eaten. Let's go. Okay.,
चलो ठीक है मैडम ये कुछ पैसा है आप ला रखो बच्चा मन के ख्याल रखना,"Madam, this is some money. Take care of your child. If there is any shortage, do not attack",
अगर कोई भी कमी हुई तो हम ल ना बताओ ठीक है,Tell me ok,
धन्यवाद ओए 40 किलो ई से अच्छा 40 किलो ई से हां,Thank you OA better than 40 kg E yes to 40 kg E,
ये मेरा अंगूठा लगा ये ले,Put my thumb on this,
चल का कम पैसा चल जा य चल  जा,Less money is running out of taking,
गीता के दाई कत को खेती की सानी कर डालो फिरन अपन पोता पोती नहीं पाल सकन,Go and make Geeta's mother child a farmer or else you,
सोचे र हो एक बार ऑर्गेनिक ला बेच के खूब पैसा कमाव,Cannot raise a grandchild once you sell organic,
खूब पैसा कमाव फ का ई कुछ तो नहीं ई कुछ नहीं ई करले बने तो,Earn a lot of money Earn a lot of money if nothing is done if it is done,
ऑर्गेनिक न के बदला में दवाई ीज के न लते तो ज्यादा पैसा पाते फिर का करवे,What to do if you do not get more money if you do not buy medicines instead of organic ones?,
चल के नाम हो गए ना लिखे कि नहीं लिखे हां हो गया ठीक है ला देख लेवे,"Whether it is written or not written, yes it is done, ok take a look and do all the work today.",
और सब काम आज ही करना है कुछ छूटा मत फिर कहोगे ऐसे उदास का भ बैठे हस,"You have to do it, do not miss anything, then you will say why are you so sad?",
मैं धान मंडी ग र हूं वहां देखे हूं किसान जो है वो अपना ऑर्गेनिक धान ला बेचे की कोशिश करत रही से,"Yes, I have been to the paddy market there and I have seen that the farmer who is there should sell his organic paddy.",
और कोच वाला बहुत कम दाम देत र से यह सब मला ये सब देख के,I've been trying and the coach is paying a very low price. I wish I could see all this,
काश मोर पास पैसा रती तो मैं खरीद लेते मैं का करो खर मन बर एक मिनट,"If I had the money, I would have bought it, what should I do for a minute?",
अंकल प्रणाम ु बेटी मोला कुछ पता करना टी बो ऑर्गेनिक चावल की कीमत का चलत होही,Uncle Pranam's daughter I want to know what the price of organic rice is going to be,
य तो 50 किलो चल आजक ऑर्गेनिक न को नहीं मह हो जा ठीक है,"So, 50 kilos are running, otherwise organic will not be available, okay?",
अंकल थैंक यू त कैसे भूल ग यार व कोच मन भी तो सरपंच के आदमी है,"Hi uncle, thank you, how did you forget dude and the coach is also the sarpanch's man, obviously talking.",
जाहिर से बात है किसान मन ल किसान मन जाही तो जाही क मोर पास एक आईडिया है,"If the farmer is considered a farmer, then it will be if I have an idea.",
हेलो बने बताए बने बताए य प को वाला धान नहीं बेचे,Hello Ready Left-by-Tip Amount,
बहुत पैसा मिले अब मो पोता पोती लेना बहुत अच्छा शिक्षा मिली अच्छा से पढ़ा पाऊ,"Did not sell, got a lot of money, now I got a very good education to take grandchildren. Very good education.",
जुग जुक जियो बेटी जुग जुक जियो का काका आज के बाद हम सब ला ऑर्गेनिक खेती ही करना है,"Live long daughter, live long uncle, from today onwards we all have to do organic farming",
ये ऐसे दवाई ई छीट के ऐसे खेती नहीं करना है ठीक है ठीक है,"You have to do this, do not do this kind of farming, ok ok yes everyone in the city.",
हां शहर मा सब काम ऑनलाइन होथे बहुत अकन कंपनी है जिन गांव गांव जा के उहा ले धान खरीद थे,There are many companies which used to go to villages and buy paddy from there.,
आप मन ला जो नंबर दे हो जब आप मन के धान खट्टा हो जाही वो नंबर में फोन करू तो मन खुद गाड़ी भेजी और खुद धान लेके जा ठीक है,"The number you have given me when your paddy gets sour, when I call that number, I sent the car myself and take the paddy myself, okay?",
अरे मा मैं नहीं पिया भाची म दूसर प देर होगे चलो एक काम अच्छा हो किसान मन ला कर हक के दाम मिल ग हां,"Hey, I didn't drink. Sister-in-law is late. Let's do one good job by bringing the farmer",
यह है गांव के विकास के और पहला कदम और यह सब मुमकिन हो पाए,"Yes, this is the first step towards the development of the village and all this is possible.",
तुम सब साथ हमन हमेशा तो साथ अब आगे का करना है,We are always together with you now forward,
खर प्लान करन देखो अभी तक तो पार्टी फंड में जका पैसा व सब खर्च हो ग,"Have to do the plan Look, so far all the money has been spent in the party fund.",
अगर आगे चुनाव लड़ना है तो पैसा की व्यवस्था तो करे पड़ भैया,"If you want to contest elections in the future, then you have to arrange money like an Anganwadi.",
आंगनवाड़ी जैसे चंदा ले रहे ना वैसे तो मदद पर चदा ले लेन सही क तेरी का बात चला,"If you are not taking donations, then take a step on help, rightly talk to you then",
फिर काली ये ले बेटा जल्दी से खा ले है,Take black son eat quickly,
मां का बेटा ये का कुकरी बना कबू मिर्चा ज्यादा कबू नमक ज्यादा मैं नहीं खा,"Hey mother's son, this cookery is cooked, i don't eat too much salt",
तो कुकरी तही खा अ मामा सब बढ़िया कैसे रे का नाटक करत,"So eat the cookery, Mama, how do you pretend to be all good?",
रे अंदर ते तोर मां हाथ एक मन से तो कुकरी बनाए है अ नौटंकी करस,"Re Inside, My Hand Made chicken With One Mind A Gimmick",
ऐसी बात नहीं है यार घर में तो कभी कभार कुकरी बनते लेकिन मां सबब मुला देते,"There is no such thing, man, sometimes cookery is made in the house, but mother gives all the children.",
कुछ खा नहीं कर बो प या ठीक,Okay or not eating anything,
च जीी हमन चुनाव ल म चा चलो भग कोई च नहीं,"Fzi we have a choice, let's go to none",
मिले चुनाव लड़ ड़ना मद कर,Contest Matches,
दिन भर घूम घूम के गोड़ हाथ पीरागे भाचा यहां कुछ नहीं मिला चल य,"Wandered around all day, beat hands and found nothing here.",
निसा क्या कर चल चुपचाप अंदर जा,"Nisa what to do, quietly go inside ",
पापा य वही भैया है जो व दिन हमला अच्छा खाना खवाई र जा बेटा,"father this is the same brother who attacked that day Eat good food, son.",
जा भैया मोर पास तो अके है ला त रख,"Go brother, I have only one, keep it",
तना ही बहुत है बेटा थैंक य,"That's enough, thank you",
उदास न बेटा उदास जान,"Don't be sad son, I am sad",
वाह रे गांव वाले एहसान फरामोश चन बेज के ज्यादा कीमत देवाई,The one who paid the higher price of the favor of the chan badge is the same,
वही मदद कर,"Please help, be ashamed of something.",
अरे कुछ तो शर्म कर,hey have some shame,
बराबर खड़े हो आओ अभी भी वक्त है जो को भी शर्म बाकी है ना आओ मदद करो ना मदद करो आओ,"Stand Equal. There is still time for anyone who is ashamed to come, do not help.",
ये गांव के इतिहास बदल बेटा मुला विश्वास से खुश खुश,Farmer is the great farmer Jai Kisan. Changed the history of my village. Son happy with my faith,
र चुनाव की तैयारी कैसे चला है,And how the preparation for the election has been done,
चुनाव की तैयारी तो एक नंबर चला है बड़े भैया लेकिन लेकिन का हो ग,Preparation has been done number one big brother but what happened but other small settlement,
लेकिन व छोटे बस्ती में हमर पकड़ हा मजबूत नहीं बन पाते,I can't get hold of us strong and Akshay and Kida feed me good food.,
व अक्षय हा व लका मला अच्छा खाना खिला के पूरा नीचे बस्ती दिल जीत ले,And Akshay is there and he wins the hearts of the whole colony by feeding the boys good food.,
तो का हो ग काली कुकरा खवा दे अरे नहीं भैया हमन ऐसे नहीं कर सकन,"So what will happen, feed me the black dog. No brother, I can't do this.",
काबर कीय गांव वाला मन सोची की हमन करर कॉपी करतन तो फिर का करब,"Cannot do it because the villagers thought that if we copy the car, then what to do? Hey brother, leave all this, I have a nice plan",
अरे भैया य सबला छोड़ मोर पास एक मस्त प्लान है  बेहतरीन सही,"Hey brother, leave all this aside, I have a great plan, it's excellent.",
शाबाश छोटे अरे कुछ सीख के कर,Well done little hey learn something,
ले अब देखता हूं वो चुनाव कैसे जीतते सबले पहली आप सब झलना जय जोहार जय छत्तीसगढ़,Now let's see how he wins the election. First of all you all Jhalna Jay Johar Jai,
भाइयों बहनी हो मैं आप सबला एक बात बताना चाहता आज बने कु," Brothers and sisters, I want to tell you one thing.",
मोर बड़े भाई मोला अपन कमरा में बुलाई र बाद र बात सुन के जो मला परर गर्व महसूस हो,"My older brother called me into his room and listened to him afterwards, which made me feel proud.",
जो गर्व महसूस हो है और थोड़ा देर बाद,Feel the pride you feel after a while.,
आप मला तुम्हार दाई दादा ननी लका मोला सबन,You can give me both of your grandfaters and grandmothers,
मोर बड़े भाई मा भाई दीदी हो मो बड़े भैया के दिल अका बड़े है अका बड़े है,"My elder brother is my brother,sister he has really got a big heart",
के जखर जखर घर मा सेप्टिक नहीं है,Is there no septic in the house?,
उखर लका मन के कुला ला,There children's buttocks,
हा भया अग रे प्लान काम नहीं कर ना तो सोचले,"Yes brother, if the plan is not working, then think",
अरे भया चिंता न कर तो हाल कर जब ब,"Think hey fear do not worry, then do it whenever",
गाव वाले मन सरपंच सब कर देखी तो समझ ले हर जगह पूजा होई तो,"if the sarpanch of the village sees everything, he will realise he's worshiped everywhere",
हा बड़े भैया ये गांव वाला मन तोला,Yes  big brother these villegers won't let you,
ख अरे तो बहुत प्रभाव पड़ी भैया मैं,"Hey, I was very impressed, brother",
ये क सो देख के टाइम नहीं निकाले ल मन के पिछवा ला पड़,I don't take time out after seeing this,
अरे भैया टेंशन न,Don't take tension,
गिन के पाच जान है बस और वो नान नान कुलाया और सीधा गाड़ी में बैठ चल,There are only five lives and he sat straight inside the car,
जा बस बड़े भैया हा आप सबो झन के चहता सरपंच हा,"Hey, he's just big brother,  he's the favourite sarpanch of  all",
कैसे लका मन के पिछवाड़ा धो के गांव में सफाई अभियान शुरू करही और,How will you start a cleanliness campaign in the village of Washing butts of these guys,
वादा करही के चुनाव के बाद जखर जखर घर मा सेप्टिक नहीं है वहा सबले पहली सेफ्टिक बनवा ही,"I promise after the election, if there is no septic in the house, the first septic would  be built.",
लाला सबके कु बस दिया हो गए सब निपट गए,"Lala has given everyone's bus, everything is over",
अरे रुको तो सरपंच,Hey Sarpanch wait,
जी ओ सरपंच साहब अरे अभी तो अकल न के कला ना बा है जाओ," Sarpanch Sir, now you have got the idea that the art is dying ,there's no art left",
रे सरपंच साहब जल्दी जल्दी ो तो करगे सुखा जा,"Hey Sarpanch Hurry up, you will do it dry ",
अरे क्या सरप साब मजा आ क्या बात है,"Hey all honorable Sir are together, what's the matter",
भैया बहुत घटिया प्लान ब प्ला अरे,"Hey brother, that's not a good plan b",
साबला जल्दी,Quick Up,
अरे रुक ना अरे नहीं,Hey wait no no,
रे आज तक जकर म के हिमत सामने में आज वो,"Till date, Nobody dares to stand infront of him",
कीच मन के साले पछवा प,Regret Keyman's deed,
अरे भैया न कर चिंता न कर अरे भैया सुन कभी कभी काम निकाले पर ब नवा बो,Don't worry brother listen sometimes we have to do it to get the job done,
एक बार चुनाव जीत भैया सबज वसूल डाल ने,"Once bro will win the elections, we'll get things settled",
वसूल में बहुत बढ़िया प्लान है,I've got plans to get things settled,
साले य लाके पिछवाड़ा सोजन के धीरज धर बया,Statement by patiently applying this on the backside swelling,
सब ठीक हो जाए बस पला बोल केला,"Be patient, everything will be okay, just speak up",
ये कुछ व जो मूमेंट कर ध्यान दोना यार देखो मनू जी भैया देखो इंजॉय करना,"Pay attention to anything else that you do man, look manu ji bhaiya look, enjoy",
अच्छा बात है फिर तुमन हमार गांव हमार देश के भविष्य हो रे,"The thing is, then you are our village, the future of our country, by doing all this, I am also my own.",
यह सब कर कर के मैं भी अपन बहुत समय गवाया हू फिर,I feel have wasted a lot of crucial time being involved in the process,
बाद में समझ जन सोशल मीडिया ला हमन सिर्फ इंटरटेनमेंट पर उपयोग करना,But later got to know that we have got social media only on entertainment basis,
यू हमर लिए बहुत बड़े हथियार बन सकते हमर गांव में कतना समस्या,"Using you can become a very big weapon for us, expressing  problems in our village",
हैर खिलाफ खड़े होने वाला कोई भी नहीं है तुम इतना वीडियो बनाथ इतना रील बनाथ,"There is no one to stand against you, you make so many videos, so many reels.",
कुछ ऐसे बनाओ कि तुम्हार वीडियो ऊपर तक पहुंचे का पता हमार गांव के नक्शा ही चेंज हो जाए,Make this way that the map of our village will be changed when your video reaches the top,
समझे बिल्कुल सही बात बोली भैया यार हा हम कुछ करेला पड़ हा सही बात है,"Understood exactly the right thing said brother yes we have to do something, it is the right thing, let's go then",
चलो फिर तो जोहार संगवारी हो मैं आप मन के मनमा,"Come on, then you fill find being together I am in your mind ",
और ये हैरे हमर गांव के रोड जत मो दात उ बड़ खब नहीं है त रोड उ बड़ खब है,"And this is our village's road, if the tooth is not big, the road is big.",
और ये हरे मोजिया गाड़ी ज रोड में चल चल के बन ग बैला गाड़ी,And this green Mojia cart has become a moving bullock cart on the road,
देखलो सरपंच साहेब चुनाव आने वाला है,"Look, Sarpanch Saheb election is about to come",
जय जोहार संगवारी हो,Jay Johar Companion Ho,
मो नाम है अजय हमार गांव का नाम है सरदा जिलान देख स पूरा कचरा से भरे पड़े,"My name is Ajay. The name of our village is Sarda Jilan. See, it is full of garbage.",
ज सरपंच के थ को ध्यान नहीं देखलो सरपंच साब चुनाव आने वाला है अबे ला छोड़ नीचे देख,"If the sarpanch's statement is not noticed, the sarpanch saab election is about to come, leave it and look down",
टरा ख धर्म धवर और मैं हम गांव के बोरिंग में ज 10 साल से लाल पानी आ,Tera b Dharma Dhawar and I have been in the boring of our village which has been in the red water for 10 years,
मैं पहले गोया र चक दूध बराबर अ के कर आ ग,I first got milk equal to cows,
एक कुछ करो सरपंच साहेब चुनाव पास है,Do something Sarpanch Saheb has passed the election.,
अब लगा कि हम जीते की उम्मीद थोड़ा बढ़ ग,Now it seems that our hopes of winning have increased a bit.,
भाचा चुनाव में कब पासा पलट जा ना पता नहीं चला,Not known when the dice will flip in the bhacha election,
अरे ममा थोड़ा सुस बोल यार ममा,Hey maternal uncle speak a little sore man maternal uncle,
सही कहा थे यार अभी तो हमन बस नीचे बस्ती वाले मन के दिल जीते हैं,"You said it right, man, now we just live the hearts of the people living below.",
अभी तो पूरा गांव खुश कर प तभी बात बनी नहीं तो लास्ट में दात ले हा और,"Right now, the whole village can be happy, only then things will be resolved, otherwise I have taken my teeth in the last.",
तुम का लगते मैं बस हवा बात कर,You seem like I just talk to you,
अरे ममा ऊपर बस्ती वाले मना कैसे खुश करना है मुला अच्छा से पता है,"Hey uncle, I know very well how to please the upper settlement people.",
बस कल के इंतजार करना है,Just wait for tomorrow,
ठीक से घोल चाट मत,Do not lick the solution properly,
दाई दीदी भाई बहनी हो आप मन के मनोरंजन ब छत्तीसगढ़ सास्कृतिक कार्यक्रम रात नाचा और सुनो दारू गांजा सब बही,Grandmother sister's Siblings Are Chhattisgarh Cultural Programs for Your Entertainment,
ककरो झासा में नहीं आना है और हमार गांव के विकास कराना है तो देसी टॉयलेट छप लगाना है,"If you do not want to come to and develop our village, then print indigenous toilets.",
आठो कन्हैया भादो परथे व जागे दुर्गा कुवार रे कातिक जागे गौरा गौरी देवारी पार,"All eight Kanhaiya Bhado is on and Durga Kumari awakens, Kartika awakens Gaura Gauri Dewari is on the other side",
अरे ते सार के ल भैया शेर शेर ी खाए,"Hey for that essence brother lion lion's eaten, hey",
अरे कान निकले गहिरा संगी ल कैसे मता,How to remove a dark ear,
बड़े भैया लगत है दारी चुनाव हमार हाथ से निकल जा कबर,Big brother seems to have the choice in our hands,
काबर की वो जो अक्षय है ना गांव में राउत नाचा करा र और भीड़ पूछ मत,Go out because the one who is Akshay is not dancing in the village and don't ask the crowd.,
भैया पूरा खचा खच भरे रही से वो जैसे एक पिचर लग र ना डार्लिंग प्यार झुकता नहीं,"Brother, the whole crowd is full, as he looks like a pitcher, darling's love does not bend.",
वैसे भैया ऐसे न राउत नाचा कर ना जी हमने एक काम करन,"By the way, brother, do not dance like this, we have done one thing.",
बंबई सहन असली हीरोइन ल बला,"Karan Bombay, the real heroine, was shattered",
भया चल ना ग मला,Brother let me go,
महा की अनवर रे ले चलना ले चलना ले चलना रेला,Walk Move Me To Walk To Walk,
जाते के म जा प भाग जाते बना बिछोना की नींद पर,Running away on the bed-and-go sleep,
जा बड़े बड़े पर हमला रा ले चलना यार हो के तैयार ले चलना यार,"Go attack on the big ones, take the fight, be ready, walk man",
जा के पीवो जिंदगी के का,Go and drink of life,
ठिकाना ये रानिया कर,Location This Rania Kar,
दीवाना जमके पीवो जिंदगी के का ठिकाना पूरा दुनिया एक दीवाना काले के आन काले के,The whole world is crazy about black,
जाबो खाली आए हम खाली हाथ जागन समझे ले,When it comes empty-handed we think we are awake empty-handed,
कुछ नहीं करे फिर अब यह गांव की हर तकलीफ हर समस्या या जो,"Do nothing then now this is every problem of the village, every problem or whatever",
कुछ भी है मैंर साथ हो मुला वोट देना नहीं देना यह सब आप मन के ऊपर है मैं चुनाव,"Whatever it is, be with me, do not vote for me. It is up to you to choose.",
जीता या उखर से फर्क नहीं पड़े फिर एक बात है,"Winning or losing doesn't matter, but that's one thing.",
फिर आज के बाद गांव में होने वाला हर एक अच्छा काम के साथ में खड़े बस यही बोले बर में आप मन के सामने था,"Then, after today, I stood by you for every good deed that happens in the village, just to say this I was in front of you.",
भैया देख तो देख तो य क,"Brother, if you see, then what to do?",
भैया फोन हेलो हां मत्री साहब नमस्कार,Hello Brother Phone Yes Minister Hello,
अरे नमस्कार नमस्कार छोड़ ने हो गांव में नवल का चुनाव जीतने वाला है,"Hey hello Hello, Leave Naval is about to win the election in the village.",
मैं क नहीं चार और हमार हज करोड़ रुप के नुकसान होने में हा,I am not four more of our Haj crores of rupees lost,
अब कुछ कर मैं कर मंत्री जी बोला सिर्फ एक मौका दो,"Now do something, the Minister said, just give me a chance.",
कल के चुनाव में सरपंच मैं ही बन बन के र,I became sarpanch in tomorrow's election.,
ब कर कुछ कर ठीक है मं,I'm ok to do something,
जीलो अच्छा सब सामान रख लो हा ठीक है चलो ते मो साथ चल ममा पी पान बता देता,"Okay, let's go together. I'll let you know.",
अरे मैं पीट र बहुत कम बच या चल चल लगभग पूरा गांव में तो लग ही ग है,"Hey, I have very little survival or walk in almost the entire village.",
बस दो चार जगह बचे फिर कंप्लीट हो जा त चिंता झन करब,Only two or four places are left but if it gets completed then do not worry.,
अगर तेहा नहीं क ब  त बोले तोही लव दही,"If it is not so, then love it",
एक बार तो सरपंच के घर घर पैसा बटाई कोई काम नहीं करे,"Once the money was distributed to the sarpanch's house, no work was done.",
फिर भी एक सेकंड ते लगा फोन आ हा हेलो सुन हीरो परिवार मि बहुत इच्छा,"Still a second's call is coming. Hello listen, a lot of wishes in the hero's family.",
संगले आया झट ले आजा अब अपन परिवार ले भेट कर हां,Come to Join Now Meet Your Family Yes,
अकेला आ समझ गस ना कहां होगी कुछ नहीं वो घर से फोन आया है ते लगा मैं आता हूं,"Come alone and understand where it will be, nothing. He got a call from home, so I thought I would come.",
छोटे अब आई मजा देख बे,Little Now Have Fun,
तका भी का जल्दी है टूरा,What's the hurry for Tour?,
पहले मोर से तो मिले ये सब ठीक नहीं है ना,"Meet me first, all this is not okay, isn't it?",
बहुत चर्बी चढे है ना तोर मा,"I have gained a lot of fat, isn't it?",
सुन ज्यादा बकबक करे ब नहीं आए मला एक काम कर,"Listen, even after talking a lot, I did one thing.",
भैया से बात कर य का नाटक है ठाकुर नाटक तो त समझ,"There is a drama to talk to my brother, if you want to understand the drama",
यह असल जिंदगी आ वैसे भी ब दि दारू प में मजा नहीं,It's not fun in real life and big drinking anyway.,
आ तो सोच कि यह दारी चखना बदल के देखे जाए,"Come, think about changing this curry tasting",
आना असली औकात में कब कब दूसर ला असली औकात दिखाए,When to show others the real power in other real rights,
अपन असली औकात में आ प हम परिवार को टीका चंदन लगा के,By Vaccinating Our Family To Your Original Status,
आज तक राज करत नहीं आए व सामने के नजारा तोला दिखाते,They have not yet ruled and show the front view.,
य ला दिखा ब की ठाकुर का कर सक,Show this what Thakur can do,
अरे समय में न मा के सेवा करना चाहिए मा टेंशन दे अब सोच अगर ला कुछ हो,"Hey, i should not serve you in time, give me tension, now think if anything happens",
जाता बलर ज्यादा गला फड़ ना य ला फड़ के रख दू,Either way to break the throat too much or tear it apart.,
अब सुन आज रात तो परिवार मर पना बन के रही,Listen to me tonight the family is dying.,
जब तक ते जा और चुनाव से अपना नाम वापस ले ले,Wait while and withdraw your name from the election,
गांव वाला मन से माफी लो मांग ले,Apologies to the villagers,
क की सब में नाटक कर ठीक है,Because pretending at all is ok,
ठाकुर के बोली तो मु भी ज्यादा पिरा,I was even more upset when Thakur's speech was spoken,
टूरा अब तो समझ के हो बे,Now you will have understood,
आपन चिंता न करो मान कुछ नहीं हुई,You don't care as nothing happened.,
मैं चुनाव से अपना नाम वापस लेल,I withdrew my name from the election,
समझदार य लका मन के कोनो काम नहीं है चल निकल ले,There is no job for sensible people. Let's go.,
मला जब कोई आदमी गरीब आऊ मजबूर बार खड़ा होते ना तो मुसीबत आ ओमन साथ खड़ा हो,"When a man stands up poor and forced, trouble does not stand with him.",
जा बता दे अपन सरपंच ला मोरगा और साथ खड़े हैं,Let me tell you that your sarpanch is standing with me,
अब चका औकात दिखाने ना दिखाए,Do not show the gesture anymore,
जा चल ला बाद में देख ले अभी य से चल,Go and see it later. Go from now on.,
"मधु उठ , उठ बेटा","Honey, get up son",
ठीक कुछ नहीं हु तु कैसे पता चले की मैं यहां हूं,Okay if nothing happens so how do you know I'm here,
त जब हड़बड़ा के भागे तब मोला समझ में आगस कि कुछ तो गड़बड़ है फिर संकल फोन करता,"So when rushing away, I realised something was amiss and would call Sankul",
व पूरा गांव वाले मला बुलास आप सबकी बहुत बहुत धन्यवाद कि आप मना आज,"And the whole village called me, thank you very much that you refused today.",
मोर भर यहां खड़े हुए  हो,Standing here all my heart,
हेलो मंत्री जी नमस्कार सुन तोर पास सिर्फ एक चांस है,"Hello Minister, listen to me only one chance",
जीते के मो पास पन है प अभी धरसा रोड वाले फैक्ट्री में आ जावे,Jeete has PAN but now comes to Dharsa Road factory,
हेलो अरे कहां ठाकुर साहब का हाल चाल है,"Hello, hey, where is Thakur Sahab's condition?",
वसे परिवार ला किडनैप करे के तो प्लान तो बहुत अच्छा र से,The plan to kidnap that family is very good,
फिर का कर लड़ाई अभी खत्म नहीं हुए एक बात याद रख,What to do again? The battle is not over yet. Remember one thing.,
तुम मनया मंत्री कहां है अब खर से मिले के जरूरत नहीं पड़ी तोला,Where is your valid Minister? Now there is no need to meet Khara.,
काकत ठीक वकत है भैया अब जब तेहा जिंदा ही नहीं,"The time is right, brother, now that he is not alive",
त मिल के का कर मतलब मतलब मैं समझाना,What does it mean to explain,
बड़ भैया व काहे अभी थोड़ा देर में हम दोनों तोला मार देब,Big brother and why? We will kill both of you in a while.,
नाम अक्षय केही तो सबला काल जहा अक्षय के परिवार रखे रहे मरे तो पुलिस भी खोजन करे,"If the name is Akshay, then the police should also search if the call where Akshay's family was keeping him died.",
मा आसानी साले आस्तीन के सांप हो तुम ला भाई कम बाप बन के पाले हो,"I am a simple-sleeved snake, you have grown up to be a less-father brother",
अरे तुमन मोला का मारू रे तुम्हार न चरित्र और न रूप देख के ना मैं खुद मर गया,"Oh, you killed me, neither did I see your character or looks, nor did I die myself.",
व फौजी बने कातर से हमार दुश्मन दुनिया में नहीं हमार आसपास रही थे,And our enemy was not in the world by military Qatar had been around us.,
ये साले भैया और दादा कह के हमार साथ चलते तो बाद में हमरे पीठ चूरा गुप्त है,"If this brother-in-law and grandfather walk with us, then stealing our backs later is secret",
तुम दोनों जन भर का कुछ नहीं करे साले रात दिन कुकुर जसे का मेनत बदलाम,"You two have done nothing for a lifetime, brother-in-law day and night like kukur ke mutilation",
अरे हमता सिर्फ पैसा से मतलब है बस,Hey we only care about money,
और ज्यादा कचर कचर न कर और जल्दी मर जा काब की त मर जावे ना तो चुनाव स्थगित हो जाए,"Do not waste more and die early because you do not die, otherwise the election will be postponed.",
और इल्जाम रा अक्षय प आ जा मंत्री जी सरपंच ता मौला ही बना है,"And the allegation has come to Akshay, the minister has become the sarpanch of Maula.",
प्लान तो बने बनाए हो तुम फर तुमन य भुला ग हो,You have made a plan but you have forgotten it,
नाम बलवीर सिंह ठाकुर जन्म ले प मारेगा,Name Balvir Singh Thakur Died On Birth,
तोल मार में इतना तकलीफ हो बाद हमर तकलीफ ला बढ़ जा,"After so much trouble hitting, our pain increases.",
अरे जल्दी मर जाना का मारो ना बे,"Hey, don't kill to die soon",
दबंग कैसे आ ग अभी थोड़ा देर में हम दोन मार गलत सवाल पूछो,How did Dabangg come about? Ask the wrong question to both of us in a while.,
ये कि यहां से तुमन बाहर जा कैसे,Here's how you get out of here,
पिछले बार तोत बाच ग रहे फिर आज कैसे बाच ब,"Last time parrots survived, then how today",
अबे भागे तुमन रे हो और बाच में,Now you are running in another batch,
अरे छटे बाप के छटी हुई औलाद हो अगर आज तुम सब नला छट्टी के दूध याद दिला दो,"Oh, if you are the child of the sixth father, today you should remind me of the milk of the roof",
हमार गांव के पंचायत चुनाव के आखिरी गणना खत्म हो गए है जमा,The final count for the panchayat elections in our village is over.,
अक्षय 5000 वोटों से बर्बी सिह ठाकुर ला हरा के विजय हासिल करे,Akshay won by defeating Barbie Singh Thakur by 5000 votes,
आखिरकार यह गांववाला एक अच्छा सरपंच मिल गया गांव के अच्छा सेवा करो है,"Finally, this villager has got a good sarpanch, serve the village well.",
मैं बुलाया हूं जन गलती करे सजा तो मिलना चाहिए,I have called people who make mistakes should be punished,
चलो आज मुला तोपर गर्व होते बेटा,"Let's be proud of the boy today, son",
मां अब खुश हस ते हां,Mom Laughs Happier Now,
कोई पूछे की बात है का भाचा पिक्चर में फिर से सिलेक्शन हो ग,No question whether the language picture has been re-selected,
भाई सुन यह तोर फोन फान अवाई जवाई ला सब छोड़,"Brother, listen to this, leave all the phone calls coming and going.",
काबर की अब मोर बेटा पूरा गांव के,Because now my son belongs to the whole village,
असली हीरो बन गए,Become a real hero,
ला सुनना,Listen to,
अंगना कैसे हा हा बिना हुए संग बर,How's Ha Without Companionship,
बहा मन के मु कलपना पिया कैसे मैं तो ना,How do I get rid of my imagination?,
बताऊ हो हो कैसे मैं कहां बिना होवे संगे बर,Explain how I am without being,
बहा मन के मर्कल अपना पिया कैसे मैं तो ना,How do I drink my own wine?,
बताऊ पिंजरा की मैना सही हवे रहना पिंजरा,Tell me whether the cage is ok Cage,
के मैना सही हवे रहना ले जा बहा के री चना,Whether I'm okay to carry out the recharge,
चंदा और सूरज के दुनिया मा है जब तक,As long as the moon and the sun are in the world,
